patient_id	SLC7A11	ABCC1	ABCC2	ABCC3	GGT1	GGT5	DPEP1	SLC1A4	SLC1A5
TCGA-55-7573	2.13211615953372	5.83779190230585	0.867105729502655	7.34114873423172	0.923111139231396	6.13227453595489	2.14169436196453	5.25921975048477	6.62905201897306
TCGA-05-4434	5.09134863688264	5.57103054656492	5.58019071871761	6.56312151331272	0.729705025748386	4.6665180162866	3.26491169307446	4.20328730817122	6.77911129272678
TCGA-J2-8194	5.54611349593855	6.35158592952674	3.97973270883868	7.21710563844654	1.64791310954396	5.01811781624391	1.64052838529594	4.84291850878334	7.19624998482018
TCGA-50-5935	1.0122826089523	4.99728337382588	0.449006639218204	6.7310311422101	0.766128674991133	4.44373261659108	2.11199946330466	4.83818535221088	6.91749381572148
TCGA-55-8621	1.70531444108638	4.94799804132762	0.880567989309217	5.40480096395117	0.518736548313917	4.13161417652396	2.50802291673761	4.87217373563446	6.71456974411599
TCGA-44-3917	4.71275332779773	4.19307984896973	1.50791507491879	4.69433213320538	0.668082463869717	2.04689803261699	0.560932702659974	4.22334597242433	5.28359728486956
TCGA-50-5051	4.8000612109983	4.66509142006756	1.73634510188322	5.55814822099296	0.132511039799195	3.8861501561352	0.745796658010383	4.86058047769939	7.16137277404393
TCGA-62-A471	6.80444728207323	6.20138881742539	7.26220104637301	7.06480742190264	1.13461524442511	3.61674584549788	0.270947487477059	2.48096303146462	7.07488965003616
TCGA-67-3773	1.02772025835593	3.09580629977967	0.32527127079596	6.04906002365287	0.380729448503549	3.66193197703627	2.14381787040733	2.55721400854701	6.61349334555573
TCGA-NJ-A7XG	3.35697481115534	4.65423502529769	0.485941983412419	8.2794517946142	1.35918378997451	4.61178616224466	0.241840183564671	3.87176481056067	7.28494436798448
TCGA-78-7540	5.0585459576454	4.7181314342072	0.21685835977496	6.45919388225401	0.502432447400349	4.21672646048452	1.23094077612394	3.1786031088104	5.71855890427908
TCGA-55-6986	5.91468410532839	5.18818330116079	0.27357556561538	7.52149601230335	0.111298453402541	5.43901800952038	0.637100124056332	4.48790433077649	7.7833027639204
TCGA-55-7576	1.09794783553483	4.40939772527486	0.405665674757457	6.7690351315694	0.586020089349356	4.67831421244583	1.50120982441117	4.91880600526175	7.76359017394758
TCGA-97-8177	1.04467388763215	4.77188029777715	0.499169814115249	5.50088807691933	0.799501814061595	4.96492995629173	2.9197023793898	4.38438142271224	7.2016818848656
TCGA-55-8615	3.43410776283887	4.26365793611375	0.562865167656164	5.02578627634951	0.666029381213045	3.81587254426144	2.12964570610481	5.25437862036699	7.64569445430709
TCGA-86-7954	2.22934181304355	6.1406641516325	1.30000654660916	6.51526617624277	1.08698752223885	5.15903978199015	2.10043947928031	5.28022884591475	7.50775341975152
TCGA-50-6592	5.97752035263819	7.15837439487628	5.43634176511432	7.38226001085012	0.633198686374004	4.63205877682427	1.86477053448485	3.9101953881869	8.02892381533022
TCGA-86-8674	5.19080841802698	5.54046130236645	0.322043505874256	6.53669326495085	0.302991615612752	4.03176570392836	0.904349215265259	3.90526424284493	8.21936409404993
